year,state_name,state_alpha,region,week_ending,week,excellent,good,fair,poor,very poor
2022,WISCONSIN,WI,Temperate Humid,2022-10-09,40,19.0,59.0,18.0,4.0,0.0
2022,WISCONSIN,WI,Temperate Humid,2022-10-16,41,21.0,57.0,18.0,4.0,0.0
2022,WISCONSIN,WI,Temperate Humid,2022-10-23,42,22.0,55.0,18.0,4.0,1.0
2022,WISCONSIN,WI,Temperate Humid,2022-10-30,43,23.0,57.0,17.0,2.0,1.0
2022,WISCONSIN,WI,Temperate Humid,2022-11-06,44,22.0,57.0,18.0,2.0,1.0
2023,COLORADO,CO,Semi-Arid Continental,2023-05-28,21,9.0,65.0,20.0,5.0,1.0
2023,COLORADO,CO,Semi-Arid Continental,2023-06-04,22,19.0,61.0,20.0,0.0,0.0
2023,COLORADO,CO,Semi-Arid Continental,2023-06-11,23,18.0,64.0,17.0,1.0,0.0
2023,COLORADO,CO,Semi-Arid Continental,2023-06-18,24,16.0,62.0,19.0,3.0,0.0
2023,COLORADO,CO,Semi-Arid Continental,2023-06-25,25,25.0,61.0,13.0,1.0,0.0
2023,COLORADO,CO,Semi-Arid Continental,2023-07-02,26,17.0,62.0,13.0,7.0,1.0
2023,COLORADO,CO,Semi-Arid Continental,2023-07-09,27,15.0,60.0,13.0,10.0,2.0
2023,COLORADO,CO,Semi-Arid Continental,2023-07-16,28,17.0,57.0,18.0,7.0,1.0
2023,COLORADO,CO,Semi-Arid Continental,2023-07-23,29,14.0,55.0,20.0,5.0,6.0
2023,COLORADO,CO,Semi-Arid Continental,2023-07-30,30,15.0,55.0,21.0,4.0,5.0
2023,COLORADO,CO,Semi-Arid Continental,2023-08-06,31,14.0,62.0,20.0,3.0,1.0
2023,COLORADO,CO,Semi-Arid Continental,2023-08-13,32,23.0,58.0,11.0,5.0,3.0
2023,COLORADO,CO,Semi-Arid Continental,2023-08-20,33,15.0,51.0,20.0,10.0,4.0
2023,COLORADO,CO,Semi-Arid Continental,2023-08-27,34,11.0,59.0,17.0,10.0,3.0
2023,COLORADO,CO,Semi-Arid Continental,2023-09-03,35,13.0,57.0,22.0,6.0,2.0
2023,COLORADO,CO,Semi-Arid Continental,2023-09-10,36,13.0,48.0,29.0,7.0,3.0
2023,COLORADO,CO,Semi-Arid Continental,2023-09-17,37,7.0,47.0,26.0,15.0,5.0
2023,COLORADO,CO,Semi-Arid Continental,2023-09-24,38,11.0,48.0,24.0,12.0,5.0
2023,COLORADO,CO,Semi-Arid Continental,2023-10-01,39,16.0,43.0,26.0,10.0,5.0
2023,COLORADO,CO,Semi-Arid Continental,2023-10-08,40,7.0,47.0,34.0,9.0,3.0
2023,COLORADO,CO,Semi-Arid Continental,2023-10-15,41,12.0,47.0,31.0,7.0,3.0
2023,COLORADO,CO,Semi-Arid Continental,2023-10-22,42,17.0,40.0,26.0,12.0,5.0
2023,COLORADO,CO,Semi-Arid Continental,2023-10-29,43,12.0,44.0,28.0,11.0,5.0
2023,IOWA,IA,Temperate Humid,2023-05-28,21,12.0,65.0,21.0,2.0,0.0
2023,IOWA,IA,Temperate Humid,2023-06-04,22,12.0,60.0,25.0,3.0,0.0
2023,IOWA,IA,Temperate Humid,2023-06-11,23,12.0,58.0,26.0,3.0,1.0
2023,IOWA,IA,Temperate Humid,2023-06-18,24,9.0,50.0,33.0,7.0,1.0
2023,IOWA,IA,Temperate Humid,2023-06-25,25,8.0,48.0,32.0,10.0,2.0
2023,IOWA,IA,Temperate Humid,2023-07-02,26,8.0,53.0,30.0,7.0,2.0
2023,IOWA,IA,Temperate Humid,2023-07-09,27,8.0,53.0,30.0,7.0,2.0
2023,IOWA,IA,Temperate Humid,2023-07-16,28,11.0,53.0,28.0,6.0,2.0
2023,IOWA,IA,Temperate Humid,2023-07-23,29,10.0,53.0,28.0,7.0,2.0
2023,IOWA,IA,Temperate Humid,2023-07-30,30,8.0,51.0,30.0,8.0,3.0
2023,IOWA,IA,Temperate Humid,2023-08-06,31,8.0,51.0,32.0,7.0,2.0
2023,IOWA,IA,Temperate Humid,2023-08-13,32,9.0,49.0,32.0,7.0,3.0
2023,IOWA,IA,Temperate Humid,2023-08-20,33,9.0,51.0,30.0,7.0,3.0
2023,IOWA,IA,Temperate Humid,2023-08-27,34,7.0,47.0,31.0,10.0,5.0
2023,IOWA,IA,Temperate Humid,2023-09-03,35,6.0,43.0,35.0,11.0,5.0
2023,IOWA,IA,Temperate Humid,2023-09-10,36,5.0,41.0,38.0,11.0,5.0
2023,IOWA,IA,Temperate Humid,2023-09-17,37,5.0,43.0,37.0,10.0,5.0
2023,IOWA,IA,Temperate Humid,2023-09-24,38,6.0,44.0,36.0,10.0,4.0
2023,IOWA,IA,Temperate Humid,2023-10-01,39,6.0,45.0,34.0,10.0,5.0
2023,IOWA,IA,Temperate Humid,2023-10-08,40,6.0,42.0,36.0,11.0,5.0
2023,IOWA,IA,Temperate Humid,2023-10-15,41,8.0,43.0,35.0,10.0,4.0
2023,ILLINOIS,IL,Temperate Humid,2023-05-14,19,15.0,60.0,20.0,4.0,1.0
2023,ILLINOIS,IL,Temperate Humid,2023-05-21,20,14.0,55.0,26.0,3.0,2.0
2023,ILLINOIS,IL,Temperate Humid,2023-05-28,21,10.0,59.0,24.0,5.0,2.0
2023,ILLINOIS,IL,Temperate Humid,2023-06-04,22,8.0,42.0,39.0,8.0,3.0
2023,ILLINOIS,IL,Temperate Humid,2023-06-11,23,7.0,41.0,43.0,7.0,2.0
2023,ILLINOIS,IL,Temperate Humid,2023-06-18,24,6.0,30.0,44.0,16.0,4.0
2023,ILLINOIS,IL,Temperate Humid,2023-06-25,25,5.0,21.0,47.0,21.0,6.0
2023,ILLINOIS,IL,Temperate Humid,2023-07-02,26,4.0,32.0,40.0,17.0,7.0
2023,ILLINOIS,IL,Temperate Humid,2023-07-09,27,6.0,33.0,35.0,17.0,9.0
2023,ILLINOIS,IL,Temperate Humid,2023-07-16,28,6.0,35.0,37.0,15.0,7.0
2023,ILLINOIS,IL,Temperate Humid,2023-07-23,29,8.0,37.0,33.0,15.0,7.0
2023,ILLINOIS,IL,Temperate Humid,2023-07-30,30,7.0,42.0,32.0,12.0,7.0
2023,ILLINOIS,IL,Temperate Humid,2023-08-06,31,8.0,50.0,29.0,8.0,5.0
2023,ILLINOIS,IL,Temperate Humid,2023-08-13,32,8.0,56.0,27.0,6.0,3.0
2023,ILLINOIS,IL,Temperate Humid,2023-08-20,33,9.0,55.0,22.0,9.0,5.0
2023,ILLINOIS,IL,Temperate Humid,2023-08-27,34,8.0,59.0,23.0,6.0,4.0
2023,ILLINOIS,IL,Temperate Humid,2023-09-03,35,9.0,48.0,28.0,10.0,5.0
2023,ILLINOIS,IL,Temperate Humid,2023-09-10,36,10.0,48.0,26.0,10.0,6.0
2023,ILLINOIS,IL,Temperate Humid,2023-09-17,37,5.0,50.0,23.0,13.0,9.0
2023,ILLINOIS,IL,Temperate Humid,2023-09-24,38,7.0,55.0,25.0,9.0,4.0
2023,ILLINOIS,IL,Temperate Humid,2023-10-01,39,10.0,56.0,24.0,8.0,2.0
2023,ILLINOIS,IL,Temperate Humid,2023-10-08,40,9.0,49.0,25.0,12.0,5.0
2023,ILLINOIS,IL,Temperate Humid,2023-10-15,41,9.0,47.0,27.0,12.0,5.0
2023,INDIANA,IN,Temperate Humid,2023-05-28,21,11.0,61.0,24.0,3.0,1.0
2023,INDIANA,IN,Temperate Humid,2023-06-04,22,8.0,54.0,30.0,6.0,2.0
2023,INDIANA,IN,Temperate Humid,2023-06-11,23,6.0,49.0,35.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-06-18,24,5.0,51.0,33.0,8.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-06-25,25,4.0,43.0,36.0,12.0,5.0
2023,INDIANA,IN,Temperate Humid,2023-07-02,26,6.0,46.0,34.0,10.0,4.0
2023,INDIANA,IN,Temperate Humid,2023-07-09,27,5.0,48.0,34.0,9.0,4.0
2023,INDIANA,IN,Temperate Humid,2023-07-16,28,8.0,52.0,28.0,8.0,4.0
2023,INDIANA,IN,Temperate Humid,2023-07-23,29,8.0,53.0,27.0,8.0,4.0
2023,INDIANA,IN,Temperate Humid,2023-07-30,30,8.0,55.0,25.0,9.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-08-06,31,8.0,56.0,25.0,8.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-08-13,32,11.0,56.0,23.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-08-20,33,11.0,55.0,24.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-08-27,34,10.0,57.0,23.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-09-03,35,9.0,57.0,24.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-09-10,36,9.0,56.0,25.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-09-17,37,9.0,55.0,26.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-09-24,38,9.0,54.0,26.0,8.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-10-01,39,9.0,56.0,25.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-10-08,40,10.0,56.0,24.0,7.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-10-15,41,11.0,56.0,24.0,6.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-10-22,42,11.0,56.0,24.0,6.0,3.0
2023,INDIANA,IN,Temperate Humid,2023-10-29,43,12.0,57.0,23.0,6.0,2.0
2023,KANSAS,KS,Semi-Arid Continental,2023-05-28,21,7.0,45.0,39.0,6.0,3.0
2023,KANSAS,KS,Semi-Arid Continental,2023-06-04,22,8.0,43.0,39.0,7.0,3.0
2023,KANSAS,KS,Semi-Arid Continental,2023-06-11,23,8.0,48.0,33.0,7.0,4.0
2023,KANSAS,KS,Semi-Arid Continental,2023-06-18,24,7.0,50.0,33.0,8.0,2.0
2023,KANSAS,KS,Semi-Arid Continental,2023-06-25,25,10.0,45.0,35.0,8.0,2.0
